,Close_^DJI,Close_^FCHI,Close_^FTSE,Close_^GDAXI,Close_^GSPTSE,Close_^HSI,Close_^IXIC,Close_^N225,Volume_^DJI,Volume_^FCHI,Volume_^FTSE,Volume_^GDAXI,Volume_^GSPTSE,Volume_^HSI,Volume_^IXIC,Volume_^N225,SP500_Open,SP500_Close,SP500_Volume,SP500_Wk_Vol,MORTGAGE30US,FF,WGS10YR,WAAA,WTB3MS,ICSA,WGS1YR,WGS2YR,NFCI,WTREGEN,WGS5YR,WBAA,DPSACBW027SBOG,WCOILWTICO,WGS30YR,WRESBAL,WGS20YR,MORTGAGE15US,WPRIME,CCSA,TOTCI
2011-07-25,12592.7998046875,3812.969970703125,5925.2998046875,7344.5400390625,13436.0,22293.2890625,2842.800048828125,10050.009765625,128760000.0,122284800.0,645911000.0,111466400.0,162651300.0,1334947500.0,1613240000.0,104100000.0,1344.3199462890625,1337.4300537109375,3536890000.0,51.0799560546875,4.52,0.06,2.97,4.91,0.03,411000.0,0.18,0.39,-0.45481,90.719,1.5,5.75,8238.3076,98.01,4.26,1636.929,3.93,3.66,3.25,3741000.0,1243.1369
2011-08-01,12132.490234375,3588.050048828125,5774.39990234375,6953.97998046875,12945.599609375,22663.369140625,2744.610107421875,9965.009765625,182820000.0,195464800.0,864009700.0,189251600.0,169302400.0,1443945900.0,2209790000.0,145000000.0,1292.5899658203125,1286.93994140625,4967390000.0,71.3699951171875,4.55,0.06,2.97,4.84,0.07,406000.0,0.21,0.41,-0.39558,77.019,1.5,5.72,8327.4763,97.83,4.25,1652.667,3.91,3.66,3.25,3676000.0,1250.9836
2011-08-08,10809.849609375,3125.18994140625,5069.0,5923.27001953125,11671.0,20490.5703125,2357.68994140625,9097.5595703125,479980000.0,324537000.0,1576389600.0,314803500.0,391284500.0,2678413800.0,3987990000.0,147000000.0,1198.47998046875,1119.4599609375,2615150000.0,188.0999755859375,4.39,0.12,2.62,4.43,0.04,405000.0,0.16,0.32,-0.31688,56.911,1.23,5.38,8351.1932,90.85,3.88,1624.803,3.54,3.54,3.25,3709000.0,1254.5146
2011-08-15,11482.900390625,3239.06005859375,5350.60009765625,6022.240234375,12683.599609375,20260.099609375,2555.199951171875,9086.41015625,188120000.0,130932600.0,695636400.0,143251900.0,185099100.0,1827188800.0,1945850000.0,107800000.0,1178.8599853515625,1204.489990234375,4272850000.0,116.5699462890625,4.32,0.09,2.27,4.32,0.03,409000.0,0.11,0.21,-0.23187,23.425,0.99,5.31,8350.855,82.86,3.66,1649.269,3.23,3.5,3.25,3717000.0,1257.2018
2011-08-22,10854.650390625,3051.360107421875,5095.2998046875,5473.77978515625,12068.400390625,19486.869140625,2345.3798828125,8628.1298828125,226720000.0,140543000.0,857260000.0,182963900.0,190172400.0,2553695400.0,1957230000.0,146200000.0,1123.550048828125,1123.8199462890625,5436260000.0,87.3800048828125,4.15,0.1,2.17,4.31,0.02,415000.0,0.11,0.2,-0.15971,20.172,0.93,5.29,8349.9984,85.36,3.57,1621.14,3.13,3.36,3.25,3715000.0,1262.5254
2011-08-29,11539.25,3154.199951171875,5129.89990234375,5670.06982421875,12504.900390625,19865.109375,2562.110107421875,8851.349609375,177540000.0,88143400.0,1037445400.0,99261800.0,172833600.0,1898744000.0,1615510000.0,143700000.0,1177.9100341796875,1210.0799560546875,4228070000.0,89.1900634765625,4.22,0.09,2.19,4.37,0.01,409000.0,0.1,0.22,-0.0985,20.782,0.97,5.4,8349.2114,85.06,3.53,1605.613,3.12,3.44,3.25,3723000.0,1267.7208
2011-09-05,11240.259765625,2999.5400390625,5102.60009765625,5246.18017578125,12602.400390625,19616.400390625,2480.330078125,8784.4599609375,174660000.0,210686000.0,788821300.0,202455700.0,180309700.0,1887246000.0,1571530000.0,112100000.0,1203.9000244140625,1173.969970703125,4401740000.0,94.7999267578125,4.22,0.09,2.17,4.34,0.02,414000.0,0.1,0.2,-0.0557,20.32,0.93,5.4,8357.1912,88.07,3.52,1611.435,3.11,3.39,3.25,3759000.0,1269.9712
2011-09-12,11061.1201171875,2854.81005859375,5129.60009765625,5072.330078125,12148.7998046875,19030.5390625,2495.090087890625,8535.669921875,197160000.0,267001600.0,1009065300.0,265139600.0,212100900.0,1900551400.0,1980350000.0,126700000.0,1153.5,1162.27001953125,5168550000.0,94.7999267578125,4.12,0.08,1.99,4.11,0.02,429000.0,0.12,0.2,-0.02216,20.192,0.87,5.24,8356.5113,87.91,3.3,1615.771,2.9,3.33,3.25,3758000.0,1270.3363
2011-09-19,11401.009765625,2940.0,5259.60009765625,5415.91015625,12172.0,18917.94921875,2612.830078125,8864.16015625,157580000.0,176380200.0,721392700.0,161284400.0,158446000.0,1576185200.0,1891770000.0,143300000.0,1214.989990234375,1204.0899658203125,4254190000.0,83.9901123046875,4.09,0.09,2.03,4.14,0.01,422000.0,0.1,0.2,0.00124,13.766,0.91,5.33,8380.2838,88.93,3.32,1617.86,2.92,3.3,3.25,3747000.0,1269.0621
2011-09-26,11043.8603515625,2859.340087890625,5089.39990234375,5345.56005859375,11707.2001953125,17407.80078125,2516.68994140625,8374.1298828125,225620000.0,202905000.0,1039397000.0,211131700.0,261487400.0,3000657200.0,1982710000.0,159000000.0,1136.9100341796875,1162.949951171875,4762830000.0,106.1700439453125,4.09,0.09,1.87,3.98,0.01,406000.0,0.1,0.2,0.01724,64.915,0.85,5.18,8384.256,83.65,3.02,1567.602,2.68,3.29,3.25,3707000.0,1269.4088
2011-10-03,10655.2998046875,2926.830078125,5075.5,5502.02001953125,11251.7998046875,16822.150390625,2335.830078125,8545.48046875,242870000.0,161438000.0,774952000.0,179771300.0,230269900.0,3227049200.0,2547690000.0,143700000.0,1131.2099609375,1099.22998046875,5670340000.0,96.93994140625,4.01,0.08,1.97,4.06,0.02,405000.0,0.11,0.26,0.0197,55.718,0.96,5.31,8389.1415,81.18,3.02,1576.801,2.74,3.28,3.25,3697000.0,1269.8258
2011-10-10,11433.1796875,3161.469970703125,5399.0,5847.2900390625,11588.400390625,17711.060546875,2566.050048828125,8605.6201171875,144270000.0,138238600.0,611583700.0,147424500.0,198453900.0,1782360800.0,1574750000.0,122400000.0,1158.1500244140625,1194.8900146484375,4446800000.0,120.1400146484375,3.94,0.07,1.93,3.91,0.01,410000.0,0.11,0.27,0.00749,43.655,0.96,5.26,8395.4639,79.43,2.88,1604.285,2.63,3.26,3.25,3731000.0,1272.0779
2011-10-17,11397.0,3166.06005859375,5436.7001953125,5859.43017578125,11923.0,18873.990234375,2614.919921875,8879.599609375,140360000.0,155771600.0,720599700.0,177500100.0,158833700.0,1626920400.0,1675210000.0,95900000.0,1224.469970703125,1200.8599853515625,4300700000.0,74.3499755859375,4.12,0.07,2.22,4.09,0.02,395000.0,0.11,0.3,-0.01989,21.906,1.14,5.52,8366.904,85.35,3.17,1624.516,2.92,3.37,3.25,3704000.0,1275.7488
2011-10-24,11913.6201171875,3220.4599609375,5548.10009765625,6055.27001953125,12162.2998046875,18771.8203125,2699.43994140625,8843.98046875,161870000.0,127798000.0,677461300.0,143511200.0,231505100.0,1951463600.0,1884450000.0,97300000.0,1238.719970703125,1254.18994140625,4309380000.0,65.070068359375,4.11,0.07,2.2,3.98,0.03,403000.0,0.12,0.28,-0.04623,43.403,1.07,5.41,8349.3237,86.82,3.18,1600.008,2.92,3.38,3.25,3699000.0,1279.4381
2011-10-31,11955.009765625,3242.840087890625,5544.2001953125,6141.33984375,12252.099609375,19864.869140625,2684.409912109375,8988.3896484375,185790000.0,162597600.0,1079784300.0,173799700.0,290368400.0,1747618800.0,1772560000.0,133800000.0,1284.9599609375,1253.300048828125,4310210000.0,77.27001953125,4.1,0.07,2.28,3.97,0.02,399000.0,0.12,0.29,-0.06483,64.369,1.11,5.36,8383.1742,92.32,3.29,1568.317,3.02,3.38,3.25,3677000.0,1283.3231
2011-11-07,12068.3896484375,3103.60009765625,5510.7998046875,5928.68017578125,12462.0,19677.890625,2695.25,8767.08984375,122110000.0,206315000.0,730611300.0,158207000.0,205585800.0,1619993100.0,1712700000.0,100000000.0,1253.2099609375,1261.1199951171875,3429740000.0,71.659912109375,4.0,0.08,2.07,3.84,0.01,392000.0,0.12,0.23,-0.06406,57.775,0.91,5.11,8408.8089,93.24,3.07,1571.93,2.8,3.31,3.25,3603000.0,1290.5969
2011-11-14,12078.98046875,3108.949951171875,5519.0,5985.02001953125,12224.2001953125,19508.1796875,2657.219970703125,8603.7001953125,119610000.0,131608000.0,687675200.0,133941600.0,136413000.0,1683768000.0,1401710000.0,104300000.0,1263.8499755859375,1251.780029296875,3219680000.0,50.9100341796875,3.99,0.08,2.05,3.88,0.01,383000.0,0.1,0.25,-0.04873,37.029,0.9,5.12,8390.519,96.97,3.08,1568.521,2.79,3.3,3.25,3676000.0,1292.1184
2011-11-21,11547.3095703125,2894.93994140625,5222.60009765625,5606.0,11784.7001953125,18225.849609375,2523.139892578125,8348.26953125,170960000.0,140566000.0,952410000.0,182778300.0,196256000.0,1367022700.0,2048520000.0,89900000.0,1215.6199951171875,1192.97998046875,4050070000.0,83.8199462890625,4.0,0.08,2.02,3.89,0.01,385000.0,0.11,0.26,-0.02629,29.786,0.91,5.16,8402.6963,99.32,3.04,1583.716,2.73,3.31,3.25,3739000.0,1293.2713
2011-11-28,11523.009765625,3012.929931640625,5312.7998046875,5745.330078125,11640.2001953125,18037.810546875,2527.340087890625,8287.490234375,204950000.0,162111800.0,897909200.0,172618500.0,186585700.0,1142332600.0,1626060000.0,102300000.0,1158.6700439453125,1192.550048828125,3920750000.0,102.4599609375,3.98,0.08,1.94,3.81,0.02,397000.0,0.12,0.27,-0.00609,44.347,0.91,5.11,8393.709,96.89,2.9,1505.201,2.6,3.3,3.25,3592000.0,1292.3917
2011-12-05,12097.830078125,3201.280029296875,5568.0,6106.08984375,12119.2998046875,19179.689453125,2655.760009765625,8695.98046875,153830000.0,135224000.0,900658000.0,201034200.0,188982300.0,1604780700.0,1686660000.0,91300000.0,1244.3299560546875,1257.0799560546875,4148060000.0,108.0699462890625,4.0,0.08,2.04,4.0,0.02,387000.0,0.13,0.26,-0.0029,43.77,0.94,5.28,8404.8392,99.91,3.02,1520.197,2.72,3.3,3.25,3595000.0,1293.7478
2011-12-12,12021.3896484375,3089.590087890625,5427.89990234375,5785.43017578125,11907.900390625,18575.66015625,2612.260009765625,8653.8203125,149050000.0,128300800.0,801332300.0,153575100.0,223748700.0,1167983200.0,1572600000.0,101000000.0,1255.050048828125,1236.469970703125,3600570000.0,39.81005859375,3.99,0.08,2.04,4.02,0.01,368000.0,0.11,0.24,-0.01226,28.282,0.9,5.3,8412.1921,100.08,3.05,1546.608,2.74,3.27,3.25,3543000.0,1297.7451
2011-12-19,11766.259765625,2974.199951171875,5365.0,5670.7099609375,11539.7001953125,18070.2109375,2523.139892578125,8296.1201171875,135170000.0,107024600.0,632321300.0,102012000.0,200565700.0,1392940100.0,1560110000.0,95000000.0,1219.739990234375,1205.3499755859375,3659820000.0,55.8800048828125,3.94,0.07,1.94,3.92,0.01,368000.0,0.11,0.25,-0.03153,21.484,0.85,5.2,8435.4655,96.06,2.95,1601.495,2.63,3.21,3.25,3588000.0,1301.4121
2011-12-26,12294.0,3102.090087890625,5512.7001953125,5878.93017578125,11926.7001953125,18629.169921875,2618.639892578125,8479.33984375,80420000.0,57720200.0,204750100.0,54220100.0,122283600.0,965404400.0,960940000.0,61400000.0,1254.0,1265.3299560546875,2233830000.0,63.050048828125,3.91,0.07,1.95,3.88,0.01,386000.0,0.12,0.27,-0.06,112.404,0.9,5.24,8403.5463,97.74,2.95,1509.961,2.63,3.21,3.25,3575000.0,1304.7316
2012-01-02,12217.5595703125,3159.81005859375,5572.2998046875,6075.52001953125,11955.099609375,18434.390625,2605.14990234375,8455.349609375,96670000.0,61300800.0,188110800.0,90828400.0,94681700.0,837154800.0,1056790000.0,57600000.0,1262.8199462890625,1257.5999755859375,2271850000.0,63.050048828125,3.95,0.08,1.94,3.83,0.02,376000.0,0.12,0.28,-0.09653,98.652,0.9,5.21,8435.5761,99.81,2.94,1534.135,2.62,3.24,3.25,3566000.0,1307.8937
2012-01-09,12392.6904296875,3127.68994140625,5612.2998046875,6017.22998046875,12196.7001953125,18865.720703125,2676.56005859375,8390.349609375,122200000.0,96976800.0,785646100.0,110946100.0,149905200.0,1380951700.0,1768080000.0,101300000.0,1277.8299560546875,1280.699951171875,3371600000.0,63.050048828125,3.91,0.05,1.99,3.87,0.02,391000.0,0.12,0.26,-0.14109,87.058,0.88,5.27,8488.53,102.39,3.02,1564.841,2.71,3.23,3.25,3421000.0,1311.5997
2012-01-16,12422.0595703125,3225.0,5657.39990234375,6220.009765625,12258.599609375,19012.19921875,2710.669921875,8378.3603515625,161470000.0,91678800.0,672822900.0,108072300.0,948000.0,1354845900.0,1655960000.0,76500000.0,1294.8199462890625,1289.0899658203125,3692370000.0,31.5599365234375,3.89,0.07,1.95,3.85,0.02,367000.0,0.11,0.24,-0.1936,78.263,0.83,5.21,8484.215,100.43,2.98,1572.456,2.66,3.16,3.25,3511000.0,1315.4292
2012-01-23,12708.8203125,3338.419921875,5782.60009765625,6436.6201171875,12521.7001953125,20110.369140625,2784.169921875,8765.900390625,149860000.0,150082800.0,852459600.0,270707700.0,207744000.0,1966388400.0,1652940000.0,119900000.0,1315.2900390625,1316.0,3770910000.0,31.5599365234375,3.88,0.09,1.96,3.83,0.04,381000.0,0.11,0.24,-0.24886,78.069,0.85,5.2,8457.2055,99.95,3.0,1593.378,2.68,3.17,3.25,3419000.0,1317.3621
2012-01-30,12653.7197265625,3265.639892578125,5671.10009765625,6444.4501953125,12436.400390625,20160.41015625,2811.93994140625,8793.0498046875,130430000.0,141927600.0,778100000.0,140511800.0,187569700.0,2136671200.0,1668970000.0,98100000.0,1316.1600341796875,1313.010009765625,3659010000.0,32.97998046875,3.98,0.09,2.01,3.9,0.05,372000.0,0.12,0.23,-0.30011,111.236,0.84,5.29,8479.5489,99.35,3.12,1529.646,2.77,3.24,3.25,3454000.0,1321.4535
2012-02-06,12845.1298828125,3405.27001953125,5892.2001953125,6764.830078125,12559.900390625,20709.939453125,2901.989990234375,8929.2001953125,108040000.0,120660200.0,828464600.0,123043000.0,147979100.0,1900864400.0,1684490000.0,143200000.0,1344.3199462890625,1344.3299560546875,3379700000.0,44.8499755859375,3.87,0.09,1.88,3.8,0.07,368000.0,0.13,0.23,-0.3389,117.554,0.73,5.13,8555.5586,97.8,3.02,1572.71,2.66,3.14,3.25,3391000.0,1340.0045
2012-02-13,12874.0400390625,3384.550048828125,5905.7001953125,6738.47021484375,12398.7001953125,20887.400390625,2931.389892578125,8999.1796875,112240000.0,147394200.0,641643100.0,140972200.0,193319800.0,1515547500.0,1619980000.0,126800000.0,1343.06005859375,1351.77001953125,3618040000.0,28.1099853515625,3.87,0.11,1.99,3.89,0.09,361000.0,0.15,0.26,-0.3636,87.962,0.81,5.17,8558.548,98.56,3.13,1600.651,2.77,3.16,3.25,3362000.0,1340.3318
2012-02-20,12949.8701171875,3472.5400390625,5945.2998046875,6948.25,12458.2998046875,21424.7890625,2951.780029296875,9485.08984375,234650000.0,139267800.0,723669700.0,131240500.0,187916900.0,1855260400.0,1973900000.0,169300000.0,1358.06005859375,1361.22998046875,3717640000.0,26.050048828125,3.87,0.12,1.97,3.84,0.11,359000.0,0.17,0.29,-0.37572,58.049,0.84,5.15,8554.796,101.73,3.12,1634.172,2.76,3.16,3.25,3382000.0,1346.3305
2012-02-27,12981.509765625,3441.449951171875,5915.60009765625,6849.60009765625,12700.400390625,21217.859375,2966.159912109375,9633.9296875,143530000.0,122436800.0,966771100.0,168648200.0,150056800.0,1610982000.0,1763650000.0,177100000.0,1365.199951171875,1367.5899658203125,3648890000.0,26.050048828125,3.95,0.09,2.01,3.85,0.09,365000.0,0.17,0.31,-0.38492,55.795,0.89,5.15,8542.2382,107.18,3.15,1621.626,2.79,3.19,3.25,3392000.0,1344.2121
2012-03-05,12962.8095703125,3487.5400390625,5874.7998046875,6866.4599609375,12524.0,21265.310546875,2950.47998046875,9698.58984375,108630000.0,119496400.0,873447200.0,169816400.0,187668100.0,1255361600.0,1679030000.0,132600000.0,1369.5899658203125,1364.3299560546875,3429480000.0,23.1199951171875,3.9,0.09,1.97,3.82,0.09,375000.0,0.18,0.3,-0.3971,39.475,0.86,5.08,8576.367,107.52,3.09,1607.919,2.74,3.17,3.25,3367000.0,1348.0402
2012-03-12,12959.7099609375,3490.06005859375,5892.7998046875,6901.35009765625,12428.0,21134.1796875,2983.659912109375,9889.8603515625,100000000.0,126652200.0,800492000.0,126636600.0,192770600.0,1130190800.0,1341660000.0,153500000.0,1370.780029296875,1371.0899658203125,3081870000.0,34.72998046875,3.88,0.11,2.0,3.88,0.08,369000.0,0.18,0.31,-0.41025,36.963,0.87,5.11,8583.5639,106.32,3.14,1591.922,2.78,3.13,3.25,3353000.0,1346.3976
2012-03-19,13239.1298828125,3577.8798828125,5961.10009765625,7154.22021484375,12479.7001953125,21317.849609375,3078.320068359375,10141.990234375,147120000.0,118717800.0,951065300.0,144660200.0,183863600.0,1537009700.0,1548400000.0,135100000.0,1404.1700439453125,1409.75,3932570000.0,48.030029296875,3.92,0.12,2.21,4.05,0.09,368000.0,0.2,0.36,-0.42403,41.816,1.06,5.28,8630.0087,106.15,3.34,1579.394,3.0,3.16,3.25,3342000.0,1347.3331
2012-03-26,13241.6298828125,3501.97998046875,5902.7001953125,7079.22998046875,12574.7998046875,20668.859375,3122.570068359375,10018.240234375,122080000.0,110539600.0,722858600.0,121408800.0,220257800.0,1433061700.0,1627520000.0,126600000.0,1397.1099853515625,1416.510009765625,3576950000.0,29.7099609375,4.08,0.15,2.32,4.09,0.09,363000.0,0.2,0.39,-0.43165,102.488,1.16,5.34,8602.9443,106.41,3.4,1523.382,3.07,3.3,3.25,3336000.0,1349.6783
2012-04-02,13264.490234375,3462.909912109375,5874.89990234375,7056.64990234375,12507.099609375,20522.259765625,3119.699951171875,10109.8701171875,108790000.0,157446000.0,886248600.0,137223700.0,219843600.0,1073392500.0,1768210000.0,151900000.0,1408.469970703125,1419.0400390625,3572010000.0,35.510009765625,3.99,0.14,2.22,4.0,0.08,358000.0,0.18,0.34,-0.42895,84.043,1.05,5.25,8596.3138,105.12,3.31,1526.338,2.97,3.23,3.25,3286000.0,1354.7874
2012-04-09,12929.58984375,3319.81005859375,5723.7001953125,6775.259765625,12018.5,20593.0,3047.080078125,9546.259765625,105580000.0,181386200.0,905682000.0,197220400.0,124048600.0,1406878200.0,1371140000.0,111600000.0,1397.449951171875,1382.199951171875,3468980000.0,30.8199462890625,3.98,0.12,2.21,4.03,0.08,387000.0,0.19,0.34,-0.41736,54.899,1.02,5.29,8650.0221,103.52,3.33,1548.61,2.98,3.21,3.25,3325000.0,1361.9747
2012-04-16,12921.41015625,3205.280029296875,5666.2998046875,6625.18994140625,12037.599609375,20610.640625,2988.39990234375,9470.6396484375,120990000.0,184440000.0,1101926600.0,169859600.0,193236800.0,5036283200.0,1594320000.0,113000000.0,1370.27001953125,1369.5699462890625,3574780000.0,30.8199462890625,3.88,0.14,2.04,3.94,0.09,381000.0,0.18,0.29,-0.39983,45.289,0.88,5.19,8638.6049,102.55,3.17,1550.552,2.81,3.11,3.25,3355000.0,1367.9481
2012-04-23,12927.169921875,3098.3701171875,5665.60009765625,6523.0,11989.0,20624.390625,2970.449951171875,9542.169921875,139370000.0,198135600.0,777185500.0,197032800.0,171223100.0,1192054100.0,1767360000.0,101500000.0,1378.530029296875,1366.93994140625,3654860000.0,33.969970703125,3.9,0.15,2.0,3.93,0.08,387000.0,0.18,0.27,-0.38157,53.427,0.86,5.15,8612.27,103.15,3.13,1562.988,2.76,3.13,3.25,3316000.0,1368.055
2012-04-30,13213.6298828125,3212.800048828125,5737.7998046875,6761.18994140625,12292.7001953125,21094.2109375,3046.360107421875,9520.8896484375,127870000.0,149105600.0,784967000.0,113632800.0,169650200.0,1353087200.0,1633170000.0,165500000.0,1403.260009765625,1397.9100341796875,3574010000.0,47.8499755859375,3.88,0.13,1.98,3.95,0.09,372000.0,0.18,0.26,-0.36043,78.498,0.84,5.15,8662.1532,103.78,3.12,1539.135,2.74,3.12,3.25,3296000.0,1371.0772
2012-05-07,13008.5302734375,3214.219970703125,5655.10009765625,6569.47998046875,11860.7001953125,20536.650390625,2957.760009765625,9119.1396484375,110080000.0,172284600.0,1013188100.0,136812500.0,162633000.0,2201041600.0,1740430000.0,133000000.0,1368.7900390625,1369.5799560546875,3559390000.0,51.3800048828125,3.84,0.14,1.95,3.95,0.09,373000.0,0.19,0.27,-0.33508,120.748,0.82,5.15,8674.2658,103.47,3.12,1492.46,2.72,3.07,3.25,3326000.0,1371.3131
2012-05-14,12695.349609375,3057.989990234375,5465.5,6451.97021484375,11488.5,19735.0390625,2902.580078125,8973.83984375,143190000.0,168076400.0,883929300.0,128710200.0,182843700.0,1730108400.0,1683460000.0,112700000.0,1351.9300537109375,1338.3499755859375,3688120000.0,54.9000244140625,3.83,0.16,1.88,3.87,0.1,369000.0,0.18,0.27,-0.30234,113.232,0.77,5.08,8674.2726,96.98,3.04,1497.049,2.63,3.05,3.25,3334000.0,1374.3009
2012-05-21,12504.48046875,3027.14990234375,5304.5,6331.0400390625,11280.599609375,18922.3203125,2847.2099609375,8633.8896484375,142110000.0,156823200.0,914314900.0,126851500.0,213164400.0,1236217100.0,1870420000.0,110800000.0,1295.72998046875,1315.989990234375,3786750000.0,73.6800537109375,3.79,0.15,1.74,3.72,0.09,371000.0,0.2,0.3,-0.2647,99.876,0.74,4.98,8680.2014,93.11,2.87,1501.657,2.46,3.04,3.25,3301000.0,1376.0246
2012-05-28,12454.830078125,3042.969970703125,5351.5,6323.18994140625,11566.2001953125,18800.990234375,2837.530029296875,8593.150390625,93000000.0,80145000.0,734363700.0,89964800.0,826400.0,1267920400.0,1282680000.0,97000000.0,1320.81005859375,1317.8199462890625,2872660000.0,36.510009765625,3.78,0.16,1.76,3.76,0.09,381000.0,0.21,0.29,-0.23177,90.083,0.76,5.09,8676.0878,90.88,2.84,1513.16,2.44,3.04,3.25,3351000.0,1380.927
2012-06-04,12101.4599609375,2954.489990234375,5260.2001953125,5978.22998046875,11335.7998046875,18185.58984375,2760.010009765625,8295.6298828125,126440000.0,145514000.0,1056087800.0,111329900.0,191437400.0,1607428300.0,1755750000.0,126800000.0,1278.2900390625,1278.1800537109375,4011960000.0,36.510009765625,3.75,0.15,1.61,3.65,0.08,377000.0,0.19,0.27,-0.20797,67.804,0.69,5.0,8639.2578,87.06,2.69,1522.91,2.29,2.97,3.25,3327000.0,1383.8081
2012-06-11,12411.23046875,3042.760009765625,5432.39990234375,6141.0498046875,11401.7998046875,18953.630859375,2809.72998046875,8624.900390625,121060000.0,223674000.0,950512200.0,159994200.0,145427900.0,1527709500.0,1480220000.0,108900000.0,1325.719970703125,1308.9300537109375,3537530000.0,68.780029296875,3.67,0.16,1.61,3.67,0.09,383000.0,0.18,0.26,-0.20001,60.763,0.7,5.03,8735.7754,84.43,2.69,1527.474,2.29,2.94,3.25,3343000.0,1393.2233
2012-06-18,12741.8203125,3066.18994140625,5491.10009765625,6248.2001953125,11601.099609375,19427.810546875,2895.330078125,8721.01953125,111280000.0,207724400.0,879532400.0,176317400.0,240210700.0,1581595100.0,1586190000.0,109800000.0,1342.4200439453125,1344.780029296875,3259430000.0,41.5999755859375,3.71,0.17,1.62,3.67,0.1,384000.0,0.18,0.29,-0.20999,41.885,0.71,5.05,8745.4811,83.27,2.72,1549.83,2.32,2.98,3.25,3323000.0,1394.544
2012-06-25,12502.66015625,3021.639892578125,5450.7001953125,6132.39013671875,11330.400390625,18897.44921875,2836.159912109375,8734.6201171875,134090000.0,153082200.0,716161000.0,136466500.0,124803000.0,1133257000.0,1514430000.0,92800000.0,1334.9000244140625,1313.719970703125,3501820000.0,54.18994140625,3.66,0.17,1.64,3.64,0.09,380000.0,0.19,0.31,-0.23223,114.746,0.73,5.02,8707.2566,81.11,2.71,1496.509,2.32,2.95,3.25,3325000.0,1400.2354
